Date,Account,Category,Subcategory,Note,INR,Income/Expense,Note2,Amount,Currency,Account2
01/18/2024 14:57,CUB - online payment,Food,Lunch,with gobi,519.67,Expense,,519.67,INR,
01/22/2024 08:49,CUB - online payment,Food,Dinner,,75.21,Expense,,75.21,INR,
01/30/2024 21:48,CUB - online payment,Food,Water,,612.73,Expense,,612.73,INR,
01/22/2024 11:15,CUB - online payment,Food,Corn,,38.9,Expense,,38.9,INR,
01/07/2024 11:05,CUB - online payment,Food,Corn,with company,301.88,Expense,,301.88,INR,
01/22/2024 08:53,CUB - online payment,Food,Pizza,,104.38,Expense,,104.38,INR,
01/18/2024 19:37,CUB - online payment,Food,Corn,with gobi,47.57,Expense,,47.57,INR,
01/01/2024 12:07,CUB - online payment,Food,Milk with bharath,with gobi,144.84,Expense,,144.84,INR,
01/07/2024 15:31,CUB - online payment,Food,Kfc dinner,with stu,480.47,Expense,,480.47,INR,
01/04/2024 20:17,CUB - online payment,Apparel,Full hand and hoodie,with gobi,750.99,Expense,,750.99,INR,
01/19/2024 08:12,CUB - online payment,Food,Corn,,138.78,Expense,,138.78,INR,
01/11/2024 19:49,CUB - online payment,Social Life,Games,with stu,1611.64,Expense,,1611.64,INR,
01/15/2024 17:30,CUB - online payment,Household,Mirror,,218.04,Expense,,218.04,INR,
01/07/2024 11:50,CUB - online payment,Food,Milk with bharath,with company,86.74,Expense,,86.74,INR,
01/15/2024 19:19,CUB - online payment,Food,Lunch,,421.39,Expense,,421.39,INR,
01/16/2024 21:50,CUB - online payment,Transportation,Bus ticket,with bharath,373.48,Expense,,373.48,INR,
01/27/2024 14:27,CUB - online payment,Food,Water,with bharath,273.47,Expense,,273.47,INR,
01/30/2024 08:05,CUB - online payment,Food,Kfc dinner,,17.99,Expense,,17.99,INR,
01/29/2024 13:39,CUB - online payment,Transportation,Train,,638.82,Expense,,638.82,INR,
01/13/2024 11:58,CUB - online payment,Food,Breakfast,,29.18,Expense,,29.18,INR,
01/18/2024 11:59,CUB - online payment,Other,To siva,with stu,39.52,Expense,,39.52,INR,
01/06/2024 08:47,CUB - online payment,Food,Water,with bharath,80.04,Expense,,80.04,INR,
01/01/2024 20:53,CUB - online payment,Other,To vicky,,604.01,Expense,,604.01,INR,
01/03/2024 08:25,CUB - online payment,Food,Snacks,,236.28,Expense,,236.28,INR,
01/29/2024 17:52,CUB - online payment,Beauty,Showergel,,33.44,Expense,,33.44,INR,
01/15/2024 21:38,CUB - online payment,Transportation,Rapido,with bharath,1103.34,Expense,,1103.34,INR,
01/09/2024 13:03,CUB - online payment,Household,Rent,,4640.39,Expense,,4640.39,INR,
01/02/2024 08:29,CUB - online payment,Other,To siva,with company,58.76,Expense,,58.76,INR,
01/15/2024 18:12,CUB - online payment,Transportation,Taxi,with bharath,271.44,Expense,,271.44,INR,
01/07/2024 19:45,CUB - online payment,Transportation,Taxi,,1093.22,Expense,,1093.22,INR,
01/19/2024 17:03,CUB - online payment,Food,Pizza,with bharath,63.03,Expense,,63.03,INR,
01/15/2024 08:34,CUB - online payment,Food,Water,with gobi,88.58,Expense,,88.58,INR,
01/02/2024 20:40,CUB - online payment,Transportation,Taxi,,1127.99,Expense,,1127.99,INR,
01/21/2024 17:08,CUB - online payment,Food,Lunch,,33.04,Expense,,33.04,INR,
01/25/2024 18:32,CUB - online payment,Food,Water,,671.97,Expense,,671.97,INR,
01/13/2024 11:54,CUB - online payment,Food,Pizza,with stu,12.92,Expense,,12.92,INR,
01/31/2024 20:49,CUB - online payment,Food,Dinner,with company,23.04,Expense,,23.04,INR,
01/03/2024 20:21,CUB - online payment,Food,Pizza,with gobi,206.02,Expense,,206.02,INR,
01/22/2024 10:04,CUB - online payment,Social Life,Badminton,,1433.53,Expense,,1433.53,INR,
01/15/2024 08:36,CUB - online payment,Social Life,Movie,,904.21,Expense,,904.21,INR,
01/18/2024 13:25,CUB - online payment,Food,Corn,,92.4,Expense,,92.4,INR,
01/15/2024 14:10,CUB - online payment,Food,Lunch,,250.54,Expense,,250.54,INR,
01/18/2024 10:10,CUB - online payment,Food,Milk with bharath,,343.99,Expense,,343.99,INR,
01/18/2024 18:42,CUB - online payment,Food,Corn,,50.71,Expense,,50.71,INR,
01/01/2024 15:55,CUB - online payment,Other,To gobi,,354.5,Expense,,354.5,INR,
01/22/2024 17:00,CUB - online payment,Transportation,Rapido,,1140.52,Expense,,1140.52,INR,
01/19/2024 13:42,CUB - online payment,Household,Stuffs,with company,91.23,Expense,,91.23,INR,
01/09/2024 22:29,CUB - online payment,Food,Corn,,263.67,Expense,,263.67,INR,
01/07/2024 19:25,CUB - online payment,Household,Rent,with bharath,4571.63,Expense,,4571.63,INR,
01/25/2024 12:52,CUB - online payment,Transportation,Bus ticket,with company,932.06,Expense,,932.06,INR,
01/26/2024 21:16,CUB - online payment,Food,Water,with bharath,642.58,Expense,,642.58,INR,
01/06/2024 20:29,CUB - online payment,Food,Corn,,229.63,Expense,,229.63,INR,
01/31/2024 17:28,CUB - online payment,Food,Corn,,137.67,Expense,,137.67,INR,
01/21/2024 14:10,CUB - online payment,Social Life,Beer,with bharath,1501.82,Expense,,1501.82,INR,
01/01/2024 15:09,CUB - online payment,Transportation,Bus ticket,with gobi,603.07,Expense,,603.07,INR,
01/04/2024 18:44,CUB - online payment,Transportation,Auto,,360.57,Expense,,360.57,INR,
01/13/2024 20:18,CUB - online payment,Food,Milk with bharath,,148.5,Expense,,148.5,INR,
01/02/2024 11:10,CUB - online payment,Other,To barath,,285.89,Expense,,285.89,INR,
01/30/2024 19:41,CUB - online payment,Food,Water,with company,37.79,Expense,,37.79,INR,
01/24/2024 13:50,CUB - online payment,Other,To siva,,189.25,Expense,,189.25,INR,
01/13/2024 09:55,CUB - online payment,Social Life,Badminton,,1715.6,Expense,,1715.6,INR,
01/08/2024 17:49,CUB - online payment,Food,Milk with bharath,,496.62,Expense,,496.62,INR,
01/30/2024 21:41,CUB - online payment,Food,Parotta,with stu,78.16,Expense,,78.16,INR,
01/09/2024 18:53,CUB - online payment,Other,To kumara,,38.64,Expense,,38.64,INR,
01/26/2024 10:55,CUB - online payment,Apparel,Hoodie,,1796.3,Expense,,1796.3,INR,
01/23/2024 14:51,CUB - online payment,Transportation,Auto,,736.01,Expense,,736.01,INR,
01/24/2024 13:35,CUB - online payment,Transportation,Rapido,,675.28,Expense,,675.28,INR,
01/06/2024 12:41,CUB - online payment,Transportation,Taxi,with bharath,690.01,Expense,,690.01,INR,
01/16/2024 08:53,CUB - online payment,Food,Pizza,,16.67,Expense,,16.67,INR,
01/25/2024 12:26,CUB - online payment,Transportation,Train,with company,160.42,Expense,,160.42,INR,
01/05/2024 18:49,CUB - online payment,Food,Snacks,,346.58,Expense,,346.58,INR,
01/17/2024 10:49,CUB - online payment,Food,Dinner,with company,408.15,Expense,,408.15,INR,
01/03/2024 17:04,CUB - online payment,Other,From friend,,31.65,Income,,31.65,INR,
01/04/2024 11:59,CUB - online payment,Food,Parotta,,35.64,Expense,,35.64,INR,
01/03/2024 12:41,CUB - online payment,Other,To gobi,,124.66,Expense,,124.66,INR,
01/22/2024 20:38,CUB - online payment,Food,Milk with bharath,,284.64,Expense,,284.64,INR,
01/16/2024 17:23,CUB - online payment,Other,To kumara,with stu,536.57,Expense,,536.57,INR,
01/05/2024 13:08,CUB - online payment,Food,Snacks,with gobi,456.6,Expense,,456.6,INR,
01/08/2024 18:45,CUB - online payment,Transportation,Taxi,with stu,1028.43,Expense,,1028.43,INR,
01/31/2024 11:15,CUB - online payment,Transportation,Auto,with stu,503.36,Expense,,503.36,INR,
01/08/2024 14:36,CUB - online payment,Food,Corn,with bharath,190.25,Expense,,190.25,INR,
01/27/2024 22:36,CUB - online payment,Food,Lunch,with company,189.07,Expense,,189.07,INR,
01/23/2024 19:09,CUB - online payment,Food,Pizza,,335.78,Expense,,335.78,INR,
01/01/2024 10:00,CUB - salary,Other,Salary,Monthly salary,30000.0,Income,,30000.0,INR,
02/07/2024 12:09,CUB - online payment,Transportation,Bus ticket,with gobi,1522.98,Expense,,1522.98,INR,
02/18/2024 12:01,CUB - online payment,Food,Lunch,with gobi,82.8,Expense,,82.8,INR,
02/28/2024 12:09,CUB - online payment,Food,Dinner,,62.37,Expense,,62.37,INR,
02/19/2024 13:58,CUB - online payment,Social Life,Beer,with stu,1240.37,Expense,,1240.37,INR,
02/26/2024 21:15,CUB - online payment,Food,Kfc dinner,,146.22,Expense,,146.22,INR,
02/20/2024 11:52,CUB - online payment,Other,To kumara,with company,97.15,Expense,,97.15,INR,
02/10/2024 09:34,CUB - online payment,Food,Lunch,,522.58,Expense,,522.58,INR,
02/25/2024 11:14,CUB - online payment,Food,Water,with gobi,13.15,Expense,,13.15,INR,
02/05/2024 10:06,CUB - online payment,Other,To siva,with stu,25.37,Expense,,25.37,INR,
02/08/2024 15:03,CUB - online payment,Food,Parotta,,97.93,Expense,,97.93,INR,
02/13/2024 10:34,CUB - online payment,Transportation,Taxi,with bharath,308.37,Expense,,308.37,INR,
02/23/2024 11:22,CUB - online payment,Food,Kfc dinner,,355.73,Expense,,355.73,INR,
02/21/2024 20:59,CUB - online payment,Social Life,Movie,with company,1562.01,Expense,,1562.01,INR,
02/20/2024 15:55,CUB - online payment,Transportation,Rapido,,1035.56,Expense,,1035.56,INR,
02/17/2024 14:40,CUB - online payment,Food,Dinner,,677.1,Expense,,677.1,INR,
02/03/2024 09:57,CUB - online payment,Food,Dinner,with stu,64.15,Expense,,64.15,INR,
02/18/2024 11:43,CUB - online payment,Other,To kumara,with company,22.81,Expense,,22.81,INR,
02/04/2024 09:04,CUB - online payment,Food,Breakfast,,525.35,Expense,,525.35,INR,
02/09/2024 21:39,CUB - online payment,Food,Milk with bharath,,238.64,Expense,,238.64,INR,
02/13/2024 10:37,CUB - online payment,Food,Lunch,with company,159.63,Expense,,159.63,INR,
02/20/2024 22:32,CUB - online payment,Other,To barath,,104.93,Expense,,104.93,INR,
02/24/2024 12:34,CUB - online payment,Food,Lunch,with stu,189.75,Expense,,189.75,INR,
02/08/2024 22:05,CUB - online payment,Household,Rent,with gobi,4829.24,Expense,,4829.24,INR,
02/08/2024 11:47,CUB - online payment,Food,Corn,with gobi,390.39,Expense,,390.39,INR,
02/18/2024 20:18,CUB - online payment,Social Life,Badminton,,664.63,Expense,,664.63,INR,
02/24/2024 08:08,CUB - online payment,Food,Milk with bharath,,42.12,Expense,,42.12,INR,
02/23/2024 10:29,CUB - online payment,Other,From stu,,278.54,Income,,278.54,INR,
02/18/2024 09:11,CUB - online payment,Food,Corn,,290.19,Expense,,290.19,INR,
02/13/2024 10:29,CUB - online payment,Food,Corn,with gobi,18.61,Expense,,18.61,INR,
02/05/2024 14:15,CUB - online payment,Food,Breakfast,with bharath,279.4,Expense,,279.4,INR,
02/24/2024 21:57,CUB - online payment,Transportation,Auto,,254.93,Expense,,254.93,INR,
02/27/2024 15:52,CUB - online payment,Transportation,Bus ticket,,1259.02,Expense,,1259.02,INR,
02/09/2024 10:19,CUB - online payment,Transportation,Train,with stu,1192.7,Expense,,1192.7,INR,
02/09/2024 20:41,CUB - online payment,Food,Water,with stu,263.78,Expense,,263.78,INR,
02/01/2024 18:27,CUB - online payment,Transportation,Taxi,with company,1012.42,Expense,,1012.42,INR,
02/18/2024 13:39,CUB - online payment,Food,Pizza,with bharath,38.23,Expense,,38.23,INR,
02/17/2024 14:03,CUB - online payment,Food,Snacks,with gobi,440.88,Expense,,440.88,INR,
02/23/2024 18:32,CUB - online payment,Other,From stu,,231.43,Income,,231.43,INR,
02/11/2024 08:09,CUB - online payment,Food,Kfc dinner,,260.52,Expense,,260.52,INR,
02/27/2024 10:27,CUB - online payment,Other,To kumara,with stu,278.74,Expense,,278.74,INR,
02/08/2024 11:29,CUB - online payment,Food,Snacks,with stu,38.93,Expense,,38.93,INR,
02/29/2024 21:43,CUB - online payment,Food,Milk with bharath,,287.59,Expense,,287.59,INR,
02/27/2024 17:11,CUB - online payment,Food,Water,,176.83,Expense,,176.83,INR,
02/23/2024 09:38,CUB - online payment,Food,Milk with bharath,,673.48,Expense,,673.48,INR,
02/14/2024 18:24,CUB - online payment,Transportation,Auto,with gobi,549.87,Expense,,549.87,INR,
02/28/2024 08:30,CUB - online payment,Food,Parotta,with company,45.29,Expense,,45.29,INR,
02/12/2024 13:51,CUB - online payment,Food,Lunch,with bharath,49.54,Expense,,49.54,INR,
02/13/2024 15:35,CUB - online payment,Food,Pizza,,128.43,Expense,,128.43,INR,
02/02/2024 21:42,CUB - online payment,Food,Dinner,,675.77,Expense,,675.77,INR,
02/24/2024 08:30,CUB - online payment,Food,Corn,,265.29,Expense,,265.29,INR,
02/21/2024 09:30,CUB - online payment,Food,Milk with bharath,,158.29,Expense,,158.29,INR,
02/22/2024 13:01,CUB - online payment,Transportation,Auto,,218.26,Expense,,218.26,INR,
02/03/2024 15:09,CUB - online payment,Food,Snacks,with stu,520.25,Expense,,520.25,INR,
02/14/2024 17:53,CUB - online payment,Food,Water,,518.25,Expense,,518.25,INR,
02/09/2024 20:06,CUB - online payment,Food,Kfc dinner,with company,469.52,Expense,,469.52,INR,
02/29/2024 15:36,CUB - online payment,Transportation,Taxi,with company,616.13,Expense,,616.13,INR,
02/24/2024 22:16,CUB - online payment,Food,Dinner,,673.25,Expense,,673.25,INR,
02/12/2024 21:55,CUB - online payment,Food,Water,,174.44,Expense,,174.44,INR,
02/27/2024 20:34,CUB - online payment,Food,Parotta,,182.74,Expense,,182.74,INR,
02/23/2024 10:04,CUB - online payment,Food,Snacks,with gobi,224.87,Expense,,224.87,INR,
02/13/2024 22:02,CUB - online payment,Food,Snacks,,25.69,Expense,,25.69,INR,
02/20/2024 17:48,CUB - online payment,Transportation,Auto,,419.26,Expense,,419.26,INR,
02/23/2024 14:38,CUB - online payment,Food,Kfc dinner,,36.61,Expense,,36.61,INR,
02/10/2024 09:17,CUB - online payment,Food,Milk with bharath,,34.4,Expense,,34.4,INR,
02/19/2024 18:33,CUB - online payment,Other,From stu,with stu,124.96,Income,,124.96,INR,
02/11/2024 22:46,CUB - online payment,Other,From dad,,500,Income,,500,INR,
02/28/2024 10:20,CUB - online payment,Other,To siva,with stu,286.09,Expense,,286.09,INR,
02/16/2024 20:54,CUB - online payment,Food,Milk with bharath,,335.11,Expense,,335.11,INR,
02/22/2024 08:59,CUB - online payment,Transportation,Rapido,,737.17,Expense,,737.17,INR,
02/28/2024 13:10,CUB - online payment,Social Life,Movie,with bharath,1715.72,Expense,,1715.72,INR,
02/09/2024 13:20,CUB - online payment,Transportation,Train,,1389.81,Expense,,1389.81,INR,
02/13/2024 19:45,CUB - online payment,Social Life,Beer,with bharath,247.55,Expense,,247.55,INR,
02/27/2024 13:26,CUB - online payment,Transportation,Bus ticket,with company,681.74,Expense,,681.74,INR,
02/19/2024 15:40,CUB - online payment,Transportation,Metro,,719.06,Expense,,719.06,INR,
02/15/2024 08:11,CUB - online payment,Education,Books,,1015.5,Expense,,1015.5,INR,
02/25/2024 20:16,CUB - online payment,Food,Kfc dinner,with gobi,29.95,Expense,,29.95,INR,
02/13/2024 10:32,CUB - online payment,Food,Snacks,with bharath,633.8,Expense,,633.8,INR,
02/04/2024 22:39,CUB - online payment,Food,Pizza,with bharath,42.69,Expense,,42.69,INR,
02/13/2024 09:58,CUB - online payment,Transportation,Auto,,372.87,Expense,,372.87,INR,
02/27/2024 21:18,CUB - online payment,Transportation,Auto,,1032.67,Expense,,1032.67,INR,
02/23/2024 17:19,CUB - online payment,Food,Dinner,,54.04,Expense,,54.04,INR,
02/03/2024 18:12,CUB - online payment,Food,Pizza,with stu,612.45,Expense,,612.45,INR,
02/18/2024 14:25,CUB - online payment,Food,Kfc dinner,with company,372.33,Expense,,372.33,INR,
02/07/2024 10:28,CUB - online payment,Social Life,Games,,548.48,Expense,,548.48,INR,
02/10/2024 14:38,CUB - online payment,Food,Parotta,with gobi,26.26,Expense,,26.26,INR,
02/21/2024 19:22,CUB - online payment,Other,To barath,with company,513.7,Expense,,513.7,INR,
02/15/2024 09:21,CUB - online payment,Other,To vicky,with company,63.67,Expense,,63.67,INR,
02/17/2024 19:05,CUB - online payment,Food,Milk with bharath,,448.23,Expense,,448.23,INR,
02/16/2024 22:33,CUB - online payment,Food,Snacks,,513.9,Expense,,513.9,INR,
02/05/2024 15:45,CUB - online payment,Apparel,Shoes,with stu,605.92,Expense,,605.92,INR,
02/07/2024 08:01,CUB - online payment,Social Life,Games,,837.11,Expense,,837.11,INR,
02/04/2024 17:11,CUB - online payment,Other,To gobi,with bharath,55.99,Expense,,55.99,INR,
02/03/2024 21:54,CUB - online payment,Food,Breakfast,with gobi,420.56,Expense,,420.56,INR,
02/05/2024 13:28,CUB - online payment,Transportation,Taxi,,582.15,Expense,,582.15,INR,
02/14/2024 09:46,CUB - online payment,Household,Stuffs,,376.57,Expense,,376.57,INR,
02/07/2024 20:37,CUB - online payment,Food,Lunch,with gobi,281.76,Expense,,281.76,INR,
02/07/2024 12:02,CUB - online payment,Food,Parotta,with stu,675.93,Expense,,675.93,INR,
02/28/2024 20:05,CUB - online payment,Other,From stu,with gobi,344.3,Income,,344.3,INR,
02/09/2024 10:58,CUB - online payment,Food,Breakfast,with gobi,75.93,Expense,,75.93,INR,
02/25/2024 17:03,CUB - online payment,Transportation,Rapido,,1532.24,Expense,,1532.24,INR,
02/21/2024 13:50,CUB - online payment,Food,Corn,,150.43,Expense,,150.43,INR,
02/08/2024 11:35,CUB - online payment,Other,From dad,with company,500,Income,,500,INR,
02/28/2024 10:39,CUB - online payment,Other,From stu,with gobi,218.36,Income,,218.36,INR,
02/16/2024 09:27,CUB - online payment,Food,Milk with bharath,,632.07,Expense,,632.07,INR,
02/04/2024 11:34,CUB - online payment,Social Life,Movie,with stu,677.15,Expense,,677.15,INR,
02/16/2024 17:46,CUB - online payment,Food,Parotta,,60.09,Expense,,60.09,INR,
02/28/2024 21:59,CUB - online payment,Apparel,Shoes,,1547.68,Expense,,1547.68,INR,
02/21/2024 11:41,CUB - online payment,Food,Lunch,with gobi,151.48,Expense,,151.48,INR,
02/09/2024 14:26,CUB - online payment,Food,Breakfast,with bharath,490.68,Expense,,490.68,INR,
02/03/2024 13:03,CUB - online payment,Food,Corn,,309.32,Expense,,309.32,INR,
02/21/2024 21:12,CUB - online payment,Transportation,Bus ticket,with stu,916.28,Expense,,916.28,INR,
02/25/2024 15:04,CUB - online payment,Social Life,Movie,,346.9,Expense,,346.9,INR,
02/20/2024 22:22,CUB - online payment,Food,Water,with bharath,498.97,Expense,,498.97,INR,
02/21/2024 10:37,CUB - online payment,Transportation,Taxi,,461.22,Expense,,461.22,INR,
02/17/2024 08:15,CUB - online payment,Food,Kfc dinner,with company,50.76,Expense,,50.76,INR,
02/05/2024 14:07,CUB - online payment,Food,Lunch,with company,270.25,Expense,,270.25,INR,
02/11/2024 09:06,CUB - online payment,Social Life,Games,with company,1725.39,Expense,,1725.39,INR,
02/10/2024 09:14,CUB - online payment,Food,Water,,311.82,Expense,,311.82,INR,
02/06/2024 14:04,CUB - online payment,Transportation,Train,,1306.69,Expense,,1306.69,INR,
02/15/2024 11:23,CUB - online payment,Food,Dinner,with company,43.53,Expense,,43.53,INR,
02/01/2024 10:00,CUB - salary,Other,Salary,Monthly salary,30000.0,Income,,30000.0,INR,
03/27/2024 21:40,CUB - online payment,Food,Lunch,,94.34,Expense,,94.34,INR,
03/16/2024 14:23,CUB - online payment,Food,Lunch,,539.67,Expense,,539.67,INR,
03/09/2024 14:07,CUB - online payment,Food,Lunch,with bharath,293.96,Expense,,293.96,INR,
03/16/2024 17:14,CUB - online payment,Other,From stu,with company,384.92,Income,,384.92,INR,
03/11/2024 11:53,CUB - online payment,Transportation,Bus ticket,,604.83,Expense,,604.83,INR,
03/21/2024 10:31,CUB - online payment,Food,Snacks,,27.02,Expense,,27.02,INR,
03/21/2024 21:52,CUB - online payment,Food,Dinner,with bharath,623.09,Expense,,623.09,INR,
03/08/2024 17:54,CUB - online payment,Transportation,Rapido,,856.82,Expense,,856.82,INR,
03/07/2024 08:09,CUB - online payment,Food,Milk with bharath,,250.23,Expense,,250.23,INR,
03/01/2024 18:12,CUB - online payment,Food,Lunch,,196.23,Expense,,196.23,INR,
03/20/2024 11:56,CUB - online payment,Food,Snacks,,205.44,Expense,,205.44,INR,
03/14/2024 10:16,CUB - online payment,Food,Parotta,with bharath,35.56,Expense,,35.56,INR,
03/31/2024 09:03,CUB - online payment,Food,Parotta,with company,33.2,Expense,,33.2,INR,
03/22/2024 17:28,CUB - online payment,Food,Dinner,with stu,54.22,Expense,,54.22,INR,
03/08/2024 19:39,CUB - online payment,Food,Dinner,,76.94,Expense,,76.94,INR,
03/10/2024 14:10,CUB - online payment,Food,Lunch,with bharath,348.86,Expense,,348.86,INR,
03/18/2024 20:43,CUB - online payment,Food,Dinner,with stu,683.14,Expense,,683.14,INR,
03/02/2024 22:09,CUB - online payment,Transportation,Train,with gobi,1218.56,Expense,,1218.56,INR,
03/28/2024 14:11,CUB - online payment,Food,Water,with company,185.64,Expense,,185.64,INR,
03/11/2024 11:01,CUB - online payment,Food,Milk with bharath,with company,219.97,Expense,,219.97,INR,
03/21/2024 13:38,CUB - online payment,Food,Corn,with bharath,645.48,Expense,,645.48,INR,
03/16/2024 14:51,CUB - online payment,Food,Water,,553.05,Expense,,553.05,INR,
03/12/2024 12:02,CUB - online payment,Food,Parotta,with stu,43.15,Expense,,43.15,INR,
03/20/2024 13:18,CUB - online payment,Food,Dinner,with company,84.5,Expense,,84.5,INR,
03/26/2024 18:25,CUB - online payment,Food,Snacks,,287.85,Expense,,287.85,INR,
03/29/2024 09:33,CUB - online payment,Food,Breakfast,,263.41,Expense,,263.41,INR,
03/04/2024 19:13,CUB - online payment,Food,Pizza,,35.73,Expense,,35.73,INR,
03/21/2024 15:56,CUB - online payment,Other,To gobi,,413.7,Expense,,413.7,INR,
03/04/2024 13:08,CUB - online payment,Food,Kfc dinner,with stu,543.77,Expense,,543.77,INR,
03/27/2024 20:16,CUB - online payment,Other,To kumara,with bharath,258.65,Expense,,258.65,INR,
03/18/2024 10:51,CUB - online payment,Food,Pizza,,255.66,Expense,,255.66,INR,
03/23/2024 14:18,CUB - online payment,Food,Lunch,with stu,96.77,Expense,,96.77,INR,
03/08/2024 20:16,CUB - online payment,Transportation,Rapido,with bharath,127.03,Expense,,127.03,INR,
03/04/2024 14:03,CUB - online payment,Food,Water,,428.22,Expense,,428.22,INR,
03/10/2024 12:09,CUB - online payment,Food,Corn,,264.82,Expense,,264.82,INR,
03/26/2024 14:32,CUB - online payment,Food,Milk with bharath,,39.25,Expense,,39.25,INR,
03/08/2024 19:49,CUB - online payment,Food,Lunch,with gobi,169.3,Expense,,169.3,INR,
03/02/2024 14:51,CUB - online payment,Food,Corn,with company,480.98,Expense,,480.98,INR,
03/29/2024 11:50,CUB - online payment,Social Life,Badminton,,1571.0,Expense,,1571.0,INR,
03/26/2024 19:03,CUB - online payment,Transportation,Taxi,with company,992.61,Expense,,992.61,INR,
03/08/2024 08:44,CUB - online payment,Food,Corn,,655.69,Expense,,655.69,INR,
03/20/2024 10:20,CUB - online payment,Food,Pizza,,534.73,Expense,,534.73,INR,
03/02/2024 14:07,CUB - online payment,Other,To vicky,with company,164.99,Expense,,164.99,INR,
03/05/2024 13:18,CUB - online payment,Transportation,Taxi,with stu,346.76,Expense,,346.76,INR,
03/18/2024 11:54,CUB - online payment,Household,Stuffs,with bharath,686.82,Expense,,686.82,INR,
03/19/2024 15:58,CUB - online payment,Food,Dinner,,281.51,Expense,,281.51,INR,
03/05/2024 09:05,CUB - online payment,Food,Kfc dinner,,129.61,Expense,,129.61,INR,
03/17/2024 10:01,CUB - online payment,Food,Parotta,,31.65,Expense,,31.65,INR,
03/10/2024 18:58,CUB - online payment,Food,Dinner,with bharath,12.55,Expense,,12.55,INR,
03/09/2024 17:29,CUB - online payment,Food,Pizza,,369.33,Expense,,369.33,INR,
03/22/2024 21:14,CUB - online payment,Food,Kfc dinner,,17.91,Expense,,17.91,INR,
03/06/2024 19:47,CUB - online payment,Apparel,Full hand and hoodie,,1464.95,Expense,,1464.95,INR,
03/04/2024 10:37,CUB - online payment,Food,Snacks,,308.19,Expense,,308.19,INR,
03/25/2024 17:19,CUB - online payment,Food,Water,with company,268.54,Expense,,268.54,INR,
03/08/2024 20:29,CUB - online payment,Food,Breakfast,,18.34,Expense,,18.34,INR,
03/30/2024 19:55,CUB - online payment,Food,Pizza,,444.21,Expense,,444.21,INR,
03/08/2024 15:31,CUB - online payment,Food,Corn,with gobi,111.63,Expense,,111.63,INR,
03/05/2024 21:23,CUB - online payment,Transportation,Taxi,,1375.74,Expense,,1375.74,INR,
03/10/2024 15:46,CUB - online payment,Transportation,Taxi,,109.45,Expense,,109.45,INR,
03/30/2024 09:00,CUB - online payment,Food,Corn,,301.28,Expense,,301.28,INR,
03/21/2024 14:43,CUB - online payment,Transportation,Metro,with bharath,216.8,Expense,,216.8,INR,
03/13/2024 08:18,CUB - online payment,Food,Snacks,with company,365.86,Expense,,365.86,INR,
03/28/2024 08:10,CUB - online payment,Food,Breakfast,,233.46,Expense,,233.46,INR,
03/26/2024 12:24,CUB - online payment,Food,Kfc dinner,with stu,31.54,Expense,,31.54,INR,
03/20/2024 15:50,CUB - online payment,Food,Dinner,with bharath,66.42,Expense,,66.42,INR,
03/20/2024 19:38,CUB - online payment,Transportation,Metro,with gobi,1418.63,Expense,,1418.63,INR,
03/29/2024 18:41,CUB - online payment,Food,Dinner,with company,95.88,Expense,,95.88,INR,
03/11/2024 11:24,CUB - online payment,Food,Pizza,,44.3,Expense,,44.3,INR,
03/30/2024 10:50,CUB - online payment,Food,Snacks,,316.23,Expense,,316.23,INR,
03/24/2024 15:01,CUB - online payment,Food,Milk with bharath,with gobi,319.59,Expense,,319.59,INR,
03/03/2024 14:46,CUB - online payment,Food,Corn,with gobi,482.35,Expense,,482.35,INR,
03/02/2024 15:02,CUB - online payment,Social Life,Games,,1552.11,Expense,,1552.11,INR,
03/22/2024 14:58,CUB - online payment,Food,Kfc dinner,with gobi,187.33,Expense,,187.33,INR,
03/23/2024 15:51,CUB - online payment,Food,Parotta,with bharath,688.62,Expense,,688.62,INR,
03/28/2024 15:19,CUB - online payment,Food,Dinner,with company,33.57,Expense,,33.57,INR,
03/13/2024 12:39,CUB - online payment,Social Life,Movie,with gobi,1462.33,Expense,,1462.33,INR,
03/13/2024 15:53,CUB - online payment,Food,Lunch,,587.69,Expense,,587.69,INR,
03/09/2024 08:17,CUB - online payment,Social Life,Badminton,,894.19,Expense,,894.19,INR,
03/13/2024 22:32,CUB - online payment,Other,From stu,with bharath,54.64,Income,,54.64,INR,
03/17/2024 22:37,CUB - online payment,Social Life,Games,with company,198.61,Expense,,198.61,INR,
03/29/2024 22:11,CUB - online payment,Transportation,Auto,,1448.06,Expense,,1448.06,INR,
03/30/2024 19:56,CUB - online payment,Food,Parotta,,88.35,Expense,,88.35,INR,
03/25/2024 10:49,CUB - online payment,Food,Snacks,,465.13,Expense,,465.13,INR,
03/21/2024 19:50,CUB - online payment,Food,Corn,with company,27.32,Expense,,27.32,INR,
03/07/2024 12:08,CUB - online payment,Transportation,Auto,,796.27,Expense,,796.27,INR,
03/15/2024 18:09,CUB - online payment,Food,Parotta,with bharath,35.18,Expense,,35.18,INR,
03/29/2024 18:06,CUB - online payment,Food,Lunch,,53.74,Expense,,53.74,INR,
03/27/2024 09:57,CUB - online payment,Transportation,Bus ticket,,85.45,Expense,,85.45,INR,
03/24/2024 13:27,CUB - online payment,Food,Lunch,with gobi,53.28,Expense,,53.28,INR,
