Date,Account,Category,Subcategory,Note,INR,Income/Expense,Note2,Amount,Currency,Account2
01/17/2024 11:42,CUB - online payment,Food,,Kfc dinner,586.65,Expense,with company,586.65,INR,586.65
01/06/2024 11:53,CUB - online payment,Transportation,,Train,590.21,Expense,with company,590.21,INR,590.21
01/23/2024 15:00,CUB - online payment,Food,,Dinner,287.54,Expense,with gobi,287.54,INR,287.54
01/20/2024 15:11,CUB - online payment,Food,,Snacks,152.1,Expense,,152.1,INR,152.1
01/03/2024 18:06,CUB - online payment,Transportation,,Metro,1242.73,Expense,with bharath,1242.73,INR,1242.73
01/08/2024 11:23,CUB - online payment,Food,,Kfc dinner,90.31,Expense,with company,90.31,INR,90.31
01/09/2024 20:34,CUB - online payment,Food,,Dinner,141.87,Expense,with company,141.87,INR,141.87
01/06/2024 18:27,CUB - online payment,Food,,Kfc dinner,282.62,Expense,,282.62,INR,282.62
01/10/2024 11:31,CUB - online payment,Apparel,,Hoodie,940.5,Expense,with bharath,940.5,INR,940.5
01/28/2024 19:58,CUB - online payment,Food,,Snacks,66.02,Expense,with bharath,66.02,INR,66.02
01/25/2024 10:57,CUB - online payment,Other,,From stu,202,Income,with stu,202,INR,202
01/31/2024 21:46,CUB - online payment,Food,,Corn,82.15,Expense,,82.15,INR,82.15
01/31/2024 11:49,CUB - online payment,Food,,Snacks,84.84,Expense,,84.84,INR,84.84
01/11/2024 21:41,CUB - online payment,Beauty,,Showergel,183.01,Expense,with bharath,183.01,INR,183.01
01/11/2024 09:39,CUB - online payment,Food,,Corn,68.78,Expense,,68.78,INR,68.78
01/21/2024 19:12,CUB - online payment,Social Life,,Games,598.94,Expense,,598.94,INR,598.94
01/27/2024 14:22,CUB - online payment,Social Life,,Movie,336.26,Expense,with company,336.26,INR,336.26
01/17/2024 10:40,CUB - online payment,Food,,Breakfast,24.57,Expense,with company,24.57,INR,24.57
01/08/2024 21:48,CUB - online payment,Food,,Breakfast,296.5,Expense,with stu,296.5,INR,296.5
01/12/2024 17:58,CUB - online payment,Food,,Kfc dinner,99.32,Expense,,99.32,INR,99.32
01/29/2024 22:34,CUB - online payment,Food,,Kfc dinner,96.35,Expense,with stu,96.35,INR,96.35
01/21/2024 14:08,CUB - online payment,Food,,Lunch,133.61,Expense,,133.61,INR,133.61
01/04/2024 18:54,CUB - online payment,Household,,Rent,4862.82,Expense,with gobi,4862.82,INR,4862.82
01/30/2024 21:57,CUB - online payment,Social Life,,Beer,1206.42,Expense,with bharath,1206.42,INR,1206.42
01/22/2024 10:52,CUB - online payment,Food,,Breakfast,291.32,Expense,,291.32,INR,291.32
01/22/2024 14:30,CUB - online payment,Food,,Milk with bharath,690.34,Expense,,690.34,INR,690.34
01/18/2024 19:50,CUB - online payment,Food,,Water,14.28,Expense,,14.28,INR,14.28
01/17/2024 09:52,CUB - online payment,Food,,Water,274.66,Expense,with gobi,274.66,INR,274.66
01/11/2024 20:10,CUB - online payment,Food,,Pizza,587.64,Expense,with bharath,587.64,INR,587.64
01/24/2024 17:18,CUB - online payment,Food,,Parotta,378.78,Expense,,378.78,INR,378.78
01/25/2024 20:33,CUB - online payment,Other,,To vicky,639.16,Expense,,639.16,INR,639.16
01/22/2024 11:08,CUB - online payment,Other,,From stu,225,Income,with stu,225,INR,225
01/01/2024 08:40,CUB - online payment,Food,,Water,352.86,Expense,,352.86,INR,352.86
01/21/2024 18:02,CUB - online payment,Food,,Parotta,56.93,Expense,with stu,56.93,INR,56.93
01/02/2024 21:45,CUB - online payment,Social Life,,Beer,1674.29,Expense,,1674.29,INR,1674.29
01/22/2024 14:53,CUB - online payment,Food,,Lunch,608.3,Expense,,608.3,INR,608.3
01/19/2024 15:47,CUB - online payment,Transportation,,Train,511.27,Expense,,511.27,INR,511.27
01/12/2024 13:49,CUB - online payment,Food,,Parotta,50.57,Expense,with gobi,50.57,INR,50.57
01/31/2024 22:51,CUB - online payment,Food,,Lunch,291.47,Expense,,291.47,INR,291.47
01/20/2024 21:57,CUB - online payment,Food,,Parotta,78.31,Expense,,78.31,INR,78.31
01/08/2024 21:51,CUB - online payment,Transportation,,Train,1391.38,Expense,with bharath,1391.38,INR,1391.38
01/01/2024 18:19,CUB - online payment,Food,,Milk with bharath,53.77,Expense,,53.77,INR,53.77
01/29/2024 21:56,CUB - online payment,Food,,Pizza,511.04,Expense,with company,511.04,INR,511.04
01/31/2024 21:43,CUB - online payment,Food,,Dinner,372.61,Expense,with stu,372.61,INR,372.61
01/08/2024 10:53,CUB - online payment,Transportation,,Train,1087.84,Expense,,1087.84,INR,1087.84
01/16/2024 15:19,CUB - online payment,Transportation,,Metro,684.1,Expense,with company,684.1,INR,684.1
01/04/2024 14:17,CUB - online payment,Household,,Stuffs,130.91,Expense,,130.91,INR,130.91
01/04/2024 13:49,CUB - online payment,Food,,Milk with bharath,497.23,Expense,with bharath,497.23,INR,497.23
01/31/2024 22:11,CUB - online payment,Transportation,,Train,397.0,Expense,with stu,397.0,INR,397.0
01/03/2024 12:47,CUB - online payment,Food,,Parotta,60.6,Expense,with gobi,60.6,INR,60.6
01/09/2024 19:59,CUB - online payment,Food,,Dinner,99.09,Expense,,99.09,INR,99.09
01/01/2024 09:00,CUB - online payment,Social Life,,Badminton,1058.23,Expense,,1058.23,INR,1058.23
01/25/2024 13:46,CUB - online payment,Household,,Stuffs,348.54,Expense,,348.54,INR,348.54
01/21/2024 15:04,CUB - online payment,Social Life,,Games,1275.4,Expense,with company,1275.4,INR,1275.4
01/29/2024 15:10,CUB - online payment,Food,,Breakfast,389.55,Expense,,389.55,INR,389.55
01/02/2024 17:52,CUB - online payment,Transportation,,Bus ticket,358.09,Expense,with bharath,358.09,INR,358.09
01/29/2024 20:41,CUB - online payment,Other,,To gobi,596.92,Expense,with stu,596.92,INR,596.92
02/29/2024 12:54,CUB - online payment,Transportation,,Rapido,1224.75,Expense,with gobi,1224.75,INR,1224.75
02/08/2024 15:15,CUB - online payment,Food,,Parotta,118.45,Expense,with bharath,118.45,INR,118.45
02/08/2024 20:16,CUB - online payment,Household,,Rent,4688.84,Expense,,4688.84,INR,4688.84
02/02/2024 14:30,CUB - online payment,Food,,Snacks,72.86,Expense,,72.86,INR,72.86
02/04/2024 09:01,CUB - online payment,Food,,Lunch,374.45,Expense,,374.45,INR,374.45
02/06/2024 11:52,CUB - online payment,Food,,Parotta,272.48,Expense,,272.48,INR,272.48
02/29/2024 12:31,CUB - online payment,Transportation,,Rapido,1443.87,Expense,,1443.87,INR,1443.87
02/20/2024 13:04,CUB - online payment,Transportation,,Taxi,681.9,Expense,,681.9,INR,681.9
02/18/2024 15:27,CUB - online payment,Social Life,,Movie,792.23,Expense,with stu,792.23,INR,792.23
02/02/2024 20:39,CUB - online payment,Food,,Dinner,43.64,Expense,,43.64,INR,43.64
02/22/2024 10:41,CUB - online payment,Food,,Kfc dinner,404.48,Expense,with bharath,404.48,INR,404.48
02/05/2024 19:37,CUB - online payment,Social Life,,Movie,1163.19,Expense,with stu,1163.19,INR,1163.19
02/11/2024 21:11,CUB - online payment,Social Life,,Games,797.55,Expense,with bharath,797.55,INR,797.55
02/23/2024 17:55,CUB - online payment,Social Life,,Movie,980.98,Expense,with gobi,980.98,INR,980.98
02/12/2024 08:31,CUB - online payment,Food,,Parotta,319.67,Expense,with company,319.67,INR,319.67
02/04/2024 18:20,CUB - online payment,Transportation,,Rapido,1072.52,Expense,,1072.52,INR,1072.52
02/09/2024 18:54,CUB - online payment,Social Life,,Badminton,524.26,Expense,with company,524.26,INR,524.26
02/02/2024 09:18,CUB - online payment,Transportation,,Rapido,343.24,Expense,with stu,343.24,INR,343.24
02/27/2024 17:03,CUB - online payment,Transportation,,Rapido,315.16,Expense,with gobi,315.16,INR,315.16
02/17/2024 09:47,CUB - online payment,Transportation,,Metro,847.02,Expense,with company,847.02,INR,847.02
02/04/2024 12:27,CUB - online payment,Food,,Snacks,56.09,Expense,,56.09,INR,56.09
02/24/2024 18:40,CUB - online payment,Transportation,,Rapido,394.99,Expense,with bharath,394.99,INR,394.99
02/08/2024 22:01,CUB - online payment,Food,,Dinner,648.22,Expense,with bharath,648.22,INR,648.22
02/18/2024 10:22,CUB - online payment,Transportation,,Metro,284.92,Expense,,284.92,INR,284.92
02/24/2024 15:24,CUB - online payment,Food,,Snacks,113.28,Expense,,113.28,INR,113.28
02/11/2024 08:23,CUB - online payment,Transportation,,Taxi,227.71,Expense,,227.71,INR,227.71
02/15/2024 17:27,CUB - online payment,Food,,Water,171.53,Expense,,171.53,INR,171.53
02/26/2024 12:36,CUB - online payment,Transportation,,Taxi,864.61,Expense,with company,864.61,INR,864.61
02/25/2024 17:56,CUB - online payment,Food,,Pizza,25.53,Expense,with bharath,25.53,INR,25.53
02/22/2024 10:31,CUB - online payment,Food,,Milk with bharath,306.27,Expense,with stu,306.27,INR,306.27
02/15/2024 09:44,CUB - online payment,Other,,To kumara,513.36,Expense,with gobi,513.36,INR,513.36
02/03/2024 08:00,CUB - online payment,Food,,Corn,211.71,Expense,with stu,211.71,INR,211.71
02/11/2024 15:19,CUB - online payment,Social Life,,Movie,1585.09,Expense,,1585.09,INR,1585.09
02/10/2024 09:52,CUB - online payment,Social Life,,Beer,328.33,Expense,with stu,328.33,INR,328.33
02/03/2024 18:32,CUB - online payment,Food,,Parotta,15.96,Expense,with gobi,15.96,INR,15.96
02/13/2024 13:12,CUB - online payment,Food,,Water,121.27,Expense,,121.27,INR,121.27
02/11/2024 15:13,CUB - online payment,Food,,Corn,675.32,Expense,,675.32,INR,675.32
02/01/2024 09:52,CUB - online payment,Food,,Water,46.57,Expense,with bharath,46.57,INR,46.57
02/06/2024 14:48,CUB - online payment,Transportation,,Train,937.79,Expense,with stu,937.79,INR,937.79
02/23/2024 22:44,CUB - online payment,Other,,To siva,35.03,Expense,,35.03,INR,35.03
02/04/2024 15:24,CUB - online payment,Food,,Snacks,192.62,Expense,with company,192.62,INR,192.62
02/01/2024 09:39,CUB - online payment,Other,,To gobi,510.98,Expense,with stu,510.98,INR,510.98
02/06/2024 09:35,CUB - online payment,Other,,To kumara,147.59,Expense,with stu,147.59,INR,147.59
02/05/2024 20:48,CUB - online payment,Food,,Corn,289.61,Expense,with gobi,289.61,INR,289.61
02/27/2024 20:42,CUB - online payment,Food,,Kfc dinner,288.73,Expense,with gobi,288.73,INR,288.73
02/10/2024 10:14,CUB - online payment,Food,,Pizza,177.58,Expense,with bharath,177.58,INR,177.58
02/28/2024 12:24,CUB - online payment,Food,,Milk with bharath,291.84,Expense,with bharath,291.84,INR,291.84
02/04/2024 21:54,CUB - online payment,Food,,Pizza,167.41,Expense,with bharath,167.41,INR,167.41
02/06/2024 13:54,CUB - online payment,Household,,Rent,4611.98,Expense,with bharath,4611.98,INR,4611.98
02/09/2024 13:06,CUB - online payment,Food,,Corn,117.98,Expense,,117.98,INR,117.98
02/16/2024 08:24,CUB - online payment,Transportation,,Rapido,1105.39,Expense,,1105.39,INR,1105.39
02/04/2024 17:45,CUB - online payment,Food,,Corn,369.43,Expense,with bharath,369.43,INR,369.43
02/23/2024 14:27,CUB - online payment,Food,,Parotta,152.6,Expense,,152.6,INR,152.6
02/19/2024 22:20,CUB - online payment,Food,,Pizza,544.2,Expense,,544.2,INR,544.2
02/13/2024 17:55,CUB - online payment,Food,,Kfc dinner,126.28,Expense,,126.28,INR,126.28
02/12/2024 17:04,CUB - online payment,Transportation,,Taxi,902.49,Expense,with company,902.49,INR,902.49
02/23/2024 17:53,CUB - online payment,Other,,To siva,608.08,Expense,with stu,608.08,INR,608.08
02/24/2024 08:07,CUB - online payment,Food,,Water,214.94,Expense,,214.94,INR,214.94
02/15/2024 19:33,CUB - online payment,Other,,To barath,593.12,Expense,with company,593.12,INR,593.12
02/17/2024 09:07,CUB - online payment,Food,,Corn,447.4,Expense,,447.4,INR,447.4
02/23/2024 19:44,CUB - online payment,Food,,Corn,20.83,Expense,,20.83,INR,20.83
02/21/2024 14:07,CUB - online payment,Social Life,,Movie,1038.45,Expense,with stu,1038.45,INR,1038.45
02/12/2024 22:38,CUB - online payment,Food,,Parotta,350.51,Expense,with gobi,350.51,INR,350.51
02/12/2024 14:33,CUB - online payment,Food,,Pizza,17.17,Expense,with company,17.17,INR,17.17
02/20/2024 21:38,CUB - online payment,Food,,Kfc dinner,63.65,Expense,,63.65,INR,63.65
02/03/2024 18:56,CUB - online payment,Transportation,,Rapido,232.17,Expense,,232.17,INR,232.17
02/24/2024 11:22,CUB - online payment,Food,,Kfc dinner,34.85,Expense,,34.85,INR,34.85
02/19/2024 21:39,CUB - online payment,Beauty,,Showergel,104.62,Expense,with company,104.62,INR,104.62
02/11/2024 15:23,CUB - online payment,Food,,Dinner,98.81,Expense,,98.81,INR,98.81
02/13/2024 21:34,CUB - online payment,Food,,Pizza,82.26,Expense,with gobi,82.26,INR,82.26
02/09/2024 13:27,CUB - online payment,Food,,Kfc dinner,81.52,Expense,,81.52,INR,81.52
02/21/2024 12:58,CUB - online payment,Food,,Corn,335.85,Expense,with gobi,335.85,INR,335.85
02/07/2024 18:31,CUB - online payment,Food,,Breakfast,69.22,Expense,with gobi,69.22,INR,69.22
02/08/2024 18:53,CUB - online payment,Food,,Parotta,64.09,Expense,,64.09,INR,64.09
02/20/2024 09:23,CUB - online payment,Food,,Parotta,36.5,Expense,with bharath,36.5,INR,36.5
02/21/2024 21:51,CUB - online payment,Food,,Milk with bharath,122.17,Expense,,122.17,INR,122.17
02/11/2024 13:30,CUB - online payment,Other,,To vicky,155.45,Expense,,155.45,INR,155.45
02/28/2024 08:31,CUB - online payment,Transportation,,Rapido,210.61,Expense,with gobi,210.61,INR,210.61
02/24/2024 15:25,CUB - online payment,Food,,Lunch,403.32,Expense,with company,403.32,INR,403.32
02/24/2024 20:24,CUB - online payment,Social Life,,Movie,1284.68,Expense,with gobi,1284.68,INR,1284.68
02/20/2024 09:37,CUB - online payment,Other,,To barath,84.16,Expense,with gobi,84.16,INR,84.16
02/16/2024 18:09,CUB - online payment,Food,,Parotta,404.96,Expense,,404.96,INR,404.96
02/18/2024 17:58,CUB - online payment,Food,,Milk with bharath,642.2,Expense,,642.2,INR,642.2
02/11/2024 09:52,CUB - online payment,Food,,Parotta,267.89,Expense,with stu,267.89,INR,267.89
02/13/2024 09:24,CUB - online payment,Food,,Water,78.33,Expense,with gobi,78.33,INR,78.33
02/21/2024 12:12,CUB - online payment,Transportation,,Train,1194.54,Expense,,1194.54,INR,1194.54
02/26/2024 20:53,CUB - online payment,Transportation,,Taxi,588.23,Expense,,588.23,INR,588.23
02/19/2024 20:10,CUB - online payment,Food,,Water,502.46,Expense,with stu,502.46,INR,502.46
02/01/2024 22:55,CUB - online payment,Food,,Milk with bharath,536.57,Expense,with company,536.57,INR,536.57
02/04/2024 12:10,CUB - online payment,Other,,To siva,162.65,Expense,with gobi,162.65,INR,162.65
02/07/2024 10:35,CUB - online payment,Food,,Parotta,190.45,Expense,,190.45,INR,190.45
02/19/2024 22:21,CUB - online payment,Other,,From dad,1000,Income,,1000,INR,1000
02/26/2024 20:56,CUB - online payment,Other,,From stu,233,Income,,233,INR,233
02/20/2024 09:35,CUB - online payment,Food,,Dinner,74.92,Expense,,74.92,INR,74.92
02/27/2024 10:01,CUB - online payment,Food,,Lunch,201.02,Expense,with gobi,201.02,INR,201.02
02/24/2024 11:23,CUB - online payment,Food,,Water,18.3,Expense,,18.3,INR,18.3
02/22/2024 12:43,CUB - online payment,Food,,Kfc dinner,97.12,Expense,,97.12,INR,97.12
02/02/2024 15:50,CUB - online payment,Other,,From friend,49,Income,with bharath,49,INR,49
02/05/2024 22:53,CUB - online payment,Food,,Pizza,162.68,Expense,with bharath,162.68,INR,162.68
02/01/2024 08:11,CUB - online payment,Food,,Corn,96.71,Expense,with company,96.71,INR,96.71
02/04/2024 13:47,CUB - online payment,Food,,Dinner,120.65,Expense,with stu,120.65,INR,120.65
02/20/2024 17:47,CUB - online payment,Transportation,,Metro,1181.94,Expense,with stu,1181.94,INR,1181.94
02/17/2024 12:58,CUB - online payment,Food,,Kfc dinner,237.26,Expense,,237.26,INR,237.26
02/04/2024 08:10,CUB - online payment,Food,,Corn,25.08,Expense,with company,25.08,INR,25.08
02/22/2024 19:11,CUB - online payment,Food,,Pizza,138.27,Expense,,138.27,INR,138.27
02/09/2024 10:38,CUB - online payment,Food,,Milk with bharath,219.75,Expense,with gobi,219.75,INR,219.75
02/10/2024 19:02,CUB - online payment,Household,,Rent,4678.21,Expense,,4678.21,INR,4678.21
02/24/2024 14:21,CUB - online payment,Social Life,,Movie,568.42,Expense,with gobi,568.42,INR,568.42
02/08/2024 08:23,CUB - online payment,Transportation,,Train,754.23,Expense,with gobi,754.23,INR,754.23
02/09/2024 20:16,CUB - online payment,Food,,Kfc dinner,269.96,Expense,,269.96,INR,269.96
02/26/2024 10:07,CUB - online payment,Food,,Snacks,414.65,Expense,,414.65,INR,414.65
02/21/2024 13:49,CUB - online payment,Food,,Kfc dinner,130.62,Expense,with bharath,130.62,INR,130.62
02/16/2024 13:20,CUB - online payment,Food,,Kfc dinner,72.9,Expense,,72.9,INR,72.9
02/23/2024 08:20,CUB - online payment,Food,,Snacks,656.89,Expense,with gobi,656.89,INR,656.89
02/03/2024 11:52,CUB - online payment,Other,,To siva,40.58,Expense,with bharath,40.58,INR,40.58
02/28/2024 22:42,CUB - online payment,Transportation,,Rapido,711.84,Expense,,711.84,INR,711.84
02/05/2024 20:13,CUB - online payment,Food,,Parotta,84.98,Expense,,84.98,INR,84.98
02/27/2024 22:41,CUB - online payment,Food,,Breakfast,668.73,Expense,,668.73,INR,668.73
02/13/2024 11:56,CUB - online payment,Apparel,,Full hand and hoodie,1762.65,Expense,,1762.65,INR,1762.65
02/16/2024 12:51,CUB - online payment,Food,,Parotta,37.02,Expense,with gobi,37.02,INR,37.02
03/07/2024 14:55,CUB - online payment,Transportation,,Auto,240.94,Expense,,240.94,INR,240.94
03/30/2024 22:51,CUB - online payment,Other,,From dad,8000,Income,,8000,INR,8000
03/30/2024 08:38,CUB - online payment,Food,,Breakfast,228.22,Expense,,228.22,INR,228.22
03/24/2024 09:20,CUB - online payment,Food,,Milk with bharath,125.07,Expense,with bharath,125.07,INR,125.07
03/27/2024 10:56,CUB - online payment,Food,,Milk with bharath,52.58,Expense,with bharath,52.58,INR,52.58
03/12/2024 18:24,CUB - online payment,Food,,Dinner,240.79,Expense,with company,240.79,INR,240.79
03/20/2024 18:03,CUB - online payment,Food,,Breakfast,356.29,Expense,with company,356.29,INR,356.29
03/29/2024 10:00,CUB - online payment,Transportation,,Taxi,200.19,Expense,with company,200.19,INR,200.19
03/11/2024 12:48,CUB - online payment,Food,,Kfc dinner,155.14,Expense,with company,155.14,INR,155.14
03/26/2024 19:37,CUB - online payment,Household,,Mirror,539.34,Expense,with gobi,539.34,INR,539.34
03/03/2024 22:34,CUB - online payment,Food,,Corn,155.97,Expense,,155.97,INR,155.97
03/18/2024 20:03,CUB - online payment,Household,,Stuffs,84.31,Expense,with bharath,84.31,INR,84.31
03/04/2024 09:22,CUB - online payment,Food,,Dinner,439.66,Expense,,439.66,INR,439.66
03/08/2024 22:25,CUB - online payment,Food,,Milk with bharath,133.68,Expense,with bharath,133.68,INR,133.68
03/11/2024 11:46,CUB - online payment,Food,,Corn,16.58,Expense,with company,16.58,INR,16.58
03/09/2024 17:13,CUB - online payment,Food,,Milk with bharath,41.35,Expense,with company,41.35,INR,41.35
03/09/2024 21:14,CUB - online payment,Food,,Milk with bharath,74.73,Expense,,74.73,INR,74.73
03/06/2024 19:11,CUB - online payment,Food,,Parotta,347.3,Expense,,347.3,INR,347.3
03/06/2024 08:32,CUB - online payment,Food,,Corn,242.61,Expense,with bharath,242.61,INR,242.61
03/15/2024 11:41,CUB - online payment,Social Life,,Movie,1781.42,Expense,with company,1781.42,INR,1781.42
03/07/2024 17:13,CUB - online payment,Other,,To siva,490.27,Expense,,490.27,INR,490.27
03/16/2024 10:17,CUB - online payment,Social Life,,Movie,336.73,Expense,with stu,336.73,INR,336.73
03/23/2024 13:00,CUB - online payment,Food,,Snacks,203.64,Expense,,203.64,INR,203.64
03/27/2024 12:19,CUB - online payment,Social Life,,Movie,138.79,Expense,with company,138.79,INR,138.79
03/25/2024 13:04,CUB - online payment,Social Life,,Badminton,141.89,Expense,with stu,141.89,INR,141.89
03/05/2024 14:10,CUB - online payment,Food,,Snacks,38.79,Expense,,38.79,INR,38.79
03/04/2024 14:30,CUB - online payment,Food,,Milk with bharath,42.22,Expense,with stu,42.22,INR,42.22
03/04/2024 18:15,CUB - online payment,Food,,Corn,243.45,Expense,,243.45,INR,243.45
03/20/2024 13:44,CUB - online payment,Food,,Lunch,59.26,Expense,with bharath,59.26,INR,59.26
03/19/2024 19:30,CUB - online payment,Social Life,,Games,1435.86,Expense,with gobi,1435.86,INR,1435.86
03/13/2024 14:56,CUB - online payment,Food,,Corn,97.81,Expense,with company,97.81,INR,97.81
03/09/2024 22:36,CUB - online payment,Food,,Milk with bharath,283.38,Expense,,283.38,INR,283.38
03/05/2024 18:39,CUB - online payment,Apparel,,Earphone,822.6,Expense,with company,822.6,INR,822.6
03/25/2024 20:42,CUB - online payment,Transportation,,Taxi,515.04,Expense,with gobi,515.04,INR,515.04
03/30/2024 08:56,CUB - online payment,Transportation,,Train,1009.13,Expense,,1009.13,INR,1009.13
03/04/2024 17:44,CUB - online payment,Household,,Mirror,497.47,Expense,with company,497.47,INR,497.47
03/28/2024 13:10,CUB - online payment,Transportation,,Rapido,883.3,Expense,,883.3,INR,883.3
03/13/2024 14:53,CUB - online payment,Food,,Dinner,81.7,Expense,with gobi,81.7,INR,81.7
03/18/2024 18:55,CUB - online payment,Transportation,,Rapido,118.68,Expense,,118.68,INR,118.68
03/21/2024 15:25,CUB - online payment,Food,,Dinner,122.23,Expense,,122.23,INR,122.23
03/07/2024 19:57,CUB - online payment,Food,,Dinner,107.41,Expense,,107.41,INR,107.41
03/22/2024 22:00,CUB - online payment,Food,,Corn,207.2,Expense,with company,207.2,INR,207.2
03/28/2024 08:00,CUB - online payment,Transportation,,Metro,1274.51,Expense,,1274.51,INR,1274.51
03/11/2024 21:11,CUB - online payment,Food,,Corn,26.57,Expense,with company,26.57,INR,26.57
03/07/2024 08:33,CUB - online payment,Food,,Parotta,14.45,Expense,,14.45,INR,14.45
03/22/2024 19:46,CUB - online payment,Food,,Kfc dinner,58.99,Expense,with stu,58.99,INR,58.99
03/04/2024 12:07,CUB - online payment,Food,,Snacks,89.55,Expense,,89.55,INR,89.55
03/11/2024 12:36,CUB - online payment,Food,,Corn,353.57,Expense,,353.57,INR,353.57
03/05/2024 14:06,CUB - online payment,Transportation,,Metro,867.47,Expense,with bharath,867.47,INR,867.47
03/18/2024 18:30,CUB - online payment,Food,,Kfc dinner,527.86,Expense,,527.86,INR,527.86
03/02/2024 18:55,CUB - online payment,Transportation,,Rapido,1351.62,Expense,,1351.62,INR,1351.62
03/16/2024 10:52,CUB - online payment,Food,,Water,88.96,Expense,,88.96,INR,88.96
03/08/2024 13:31,CUB - online payment,Food,,Parotta,51.59,Expense,with bharath,51.59,INR,51.59
03/08/2024 09:16,CUB - online payment,Food,,Parotta,66.22,Expense,,66.22,INR,66.22
03/06/2024 15:41,CUB - online payment,Food,,Breakfast,81.27,Expense,with gobi,81.27,INR,81.27
03/14/2024 21:58,CUB - online payment,Food,,Pizza,253.17,Expense,with gobi,253.17,INR,253.17
03/09/2024 18:38,CUB - online payment,Food,,Pizza,271.59,Expense,,271.59,INR,271.59
03/18/2024 14:27,CUB - online payment,Food,,Parotta,85.83,Expense,with stu,85.83,INR,85.83
03/07/2024 11:34,CUB - online payment,Other,,From dad,1500,Income,,1500,INR,1500
03/24/2024 17:52,CUB - online payment,Other,,To barath,276.29,Expense,,276.29,INR,276.29
03/03/2024 15:59,CUB - online payment,Food,,Kfc dinner,605.89,Expense,,605.89,INR,605.89
03/02/2024 13:02,CUB - online payment,Other,,From stu,308,Income,,308,INR,308
03/27/2024 12:41,CUB - online payment,Food,,Kfc dinner,30.9,Expense,,30.9,INR,30.9
03/22/2024 21:43,CUB - online payment,Other,,To gobi,650.18,Expense,,650.18,INR,650.18
03/11/2024 21:10,CUB - online payment,Food,,Breakfast,246.95,Expense,with stu,246.95,INR,246.95
03/17/2024 13:07,CUB - online payment,Transportation,,Auto,694.77,Expense,with company,694.77,INR,694.77
03/27/2024 10:51,CUB - online payment,Food,,Water,692.33,Expense,,692.33,INR,692.33
03/02/2024 11:52,CUB - online payment,Transportation,,Taxi,979.82,Expense,,979.82,INR,979.82
03/22/2024 08:53,CUB - online payment,Apparel,,Hoodie,474.65,Expense,with bharath,474.65,INR,474.65
03/03/2024 21:30,CUB - online payment,Other,,To kumara,73.24,Expense,,73.24,INR,73.24
03/25/2024 11:50,CUB - online payment,Transportation,,Train,1272.13,Expense,,1272.13,INR,1272.13
03/22/2024 13:34,CUB - online payment,Food,,Parotta,78.82,Expense,,78.82,INR,78.82
03/31/2024 08:32,CUB - online payment,Other,,To siva,680.85,Expense,,680.85,INR,680.85
03/28/2024 19:47,CUB - online payment,Food,,Milk with bharath,410.34,Expense,with stu,410.34,INR,410.34
03/22/2024 21:04,CUB - online payment,Food,,Pizza,526.52,Expense,with company,526.52,INR,526.52
03/24/2024 17:07,CUB - online payment,Food,,Kfc dinner,81.2,Expense,with bharath,81.2,INR,81.2
03/31/2024 13:02,CUB - online payment,Food,,Snacks,95.49,Expense,,95.49,INR,95.49
03/21/2024 20:52,CUB - online payment,Food,,Corn,62.15,Expense,,62.15,INR,62.15
03/16/2024 17:51,CUB - online payment,Food,,Breakfast,34.68,Expense,with bharath,34.68,INR,34.68
03/09/2024 12:15,CUB - online payment,Other,,To gobi,66.52,Expense,,66.52,INR,66.52
03/05/2024 21:53,CUB - online payment,Household,,Rent,4861.61,Expense,,4861.61,INR,4861.61
03/08/2024 18:28,CUB - online payment,Food,,Snacks,197.65,Expense,,197.65,INR,197.65
03/09/2024 18:43,CUB - online payment,Social Life,,Badminton,877.19,Expense,with bharath,877.19,INR,877.19
03/17/2024 14:01,CUB - online payment,Food,,Dinner,275.22,Expense,with bharath,275.22,INR,275.22
03/22/2024 17:45,CUB - online payment,Food,,Parotta,89.84,Expense,with gobi,89.84,INR,89.84
03/17/2024 08:08,CUB - online payment,Social Life,,Games,1082.8,Expense,with gobi,1082.8,INR,1082.8
03/16/2024 13:07,CUB - online payment,Social Life,,Games,942.46,Expense,,942.46,INR,942.46
03/23/2024 12:49,CUB - online payment,Food,,Snacks,85.42,Expense,with company,85.42,INR,85.42
03/26/2024 13:55,CUB - online payment,Food,,Breakfast,44.32,Expense,,44.32,INR,44.32
03/22/2024 20:13,CUB - online payment,Food,,Lunch,597.42,Expense,,597.42,INR,597.42
03/08/2024 13:18,CUB - online payment,Other,,To siva,94.0,Expense,,94.0,INR,94.0
03/22/2024 11:20,CUB - online payment,Transportation,,Train,912.32,Expense,with company,912.32,INR,912.32
03/09/2024 22:41,CUB - online payment,Transportation,,Rapido,138.44,Expense,,138.44,INR,138.44
03/29/2024 22:50,CUB - online payment,Food,,Breakfast,80.11,Expense,,80.11,INR,80.11
03/08/2024 22:38,CUB - online payment,Other,,From stu,121,Income,,121,INR,121
03/05/2024 17:18,CUB - online payment,Food,,Milk with bharath,71.13,Expense,,71.13,INR,71.13
03/09/2024 13:30,CUB - online payment,Food,,Water,337.6,Expense,,337.6,INR,337.6
03/17/2024 09:03,CUB - online payment,Food,,Dinner,90.93,Expense,with company,90.93,INR,90.93
03/15/2024 20:14,CUB - online payment,Transportation,,Metro,352.71,Expense,,352.71,INR,352.71
